2605 24944
18 757 -6.378426183651587
18 758 -6.378426183651587
18 762 -5.685279003091641
18 794 -5.685279003091641
18 799 -6.378426183651587
18 803 -5.685279003091641
18 815 -6.378426183651587
18 829 -6.378426183651587
18 844 -6.378426183651587
18 872 -6.378426183651587
18 985 -4.992131822531696
18 989 -6.378426183651587
18 991 -5.279813894983477
18 1022 -5.685279003091641
18 1032 -6.378426183651587
18 1044 -6.378426183651587
18 1058 -6.378426183651587
18 1086 -6.378426183651587
18 1119 -6.378426183651587
18 1122 -6.378426183651587
18 1202 -5.279813894983477
18 1215 -5.685279003091641
18 1217 -6.378426183651587
18 1243 -6.378426183651587
18 1253 -6.378426183651587
18 1280 -5.685279003091641
18 1285 -6.378426183651587
18 1306 -6.378426183651587
18 1317 -6.378426183651587
18 1356 -6.378426183651587
18 1389 -6.378426183651587
18 1395 -6.378426183651587
18 1416 -5.685279003091641
18 1435 -6.378426183651587
18 1458 -6.378426183651587
18 1462 -5.685279003091641
18 1463 -6.378426183651587
18 1464 -6.378426183651587
18 1483 -5.685279003091641
18 1494 -6.378426183651587
18 1524 -6.378426183651587
18 1540 -6.378426183651587
18 1544 -6.378426183651587
18 1559 -6.378426183651587
18 1662 -6.378426183651587
18 1738 -5.685279003091641
18 1779 -6.378426183651587
18 1859 -6.378426183651587
18 1902 -6.378426183651587
18 1922 -6.378426183651587
18 2006 -6.378426183651587
18 2014 -6.378426183651587
18 2017 -6.378426183651587
18 2107 -6.378426183651587
18 2222 -6.378426183651587
18 2284 -6.378426183651587
18 2381 -6.378426183651587
18 2383 -6.378426183651587
18 2455 -6.378426183651587
19 20 -2.564949357461537
19 23 -2.564949357461537
19 56 -2.564949357461537
19 72 -2.564949357461537
19 113 -2.564949357461537
19 187 -2.564949357461537
19 286 -2.564949357461537
19 300 -1.871802176901591
19 409 -2.564949357461537
19 571 -2.564949357461537
19 879 -2.564949357461537
19 1255 -2.564949357461537
20 4 -4.465908118654584
20 8 -4.465908118654584
20 10 -2.068012845856213
20 11 -4.465908118654584
20 15 -4.465908118654584
20 21 -4.465908118654584
20 25 -4.465908118654584
20 29 -2.386466576974748
20 31 -4.465908118654584
20 33 -4.465908118654584
20 34 -3.772760938094638
20 54 -3.772760938094638
20 60 -3.772760938094638
20 68 -3.367295829986474
20 76 -3.772760938094638
20 79 -4.465908118654584
20 83 -4.465908118654584
20 104 -3.367295829986474
20 106 -3.772760938094638
20 113 -3.079613757534693
20 132 -3.079613757534693
20 147 -4.465908118654584
20 172 -4.465908118654584
20 184 -3.367295829986474
20 222 -4.465908118654584
20 251 -3.367295829986474
20 252 -4.465908118654584
20 254 -4.465908118654584
20 286 -4.465908118654584
20 325 -3.772760938094638
20 338 -4.465908118654584
20 356 -4.465908118654584
20 369 -4.465908118654584
20 383 -4.465908118654584
20 391 -4.465908118654584
20 409 -4.465908118654584
20 421 -4.465908118654584
20 490 -3.772760938094638
20 499 -4.465908118654584
20 505 -3.772760938094638
20 514 -4.465908118654584
20 643 -4.465908118654584
20 718 -4.465908118654584
20 748 -4.465908118654584
20 765 -4.465908118654584
20 1141 -4.465908118654584
20 1275 -4.465908118654584
20 2313 -4.465908118654584
21 22 0.000000000000000
22 4 -5.159055299214529
22 8 -5.852202479774474
22 9 -5.852202479774474
22 10 -3.906292330719161
22 12 -4.465908118654584
22 15 -5.159055299214529
22 22 -5.852202479774474
22 23 -2.114532861491106
22 24 -3.906292330719161
22 26 -2.961830721878310
22 29 -4.753590191106364
22 31 -4.753590191106364
22 34 -4.242764567340374
22 49 -1.374865665296268
22 54 -4.753590191106364
22 56 -4.465908118654584
22 61 -5.159055299214529
22 68 -4.242764567340374
22 84 -5.852202479774474
22 95 -5.159055299214529
22 96 -4.753590191106364
22 110 -4.060443010546419
22 113 -4.465908118654584
22 117 -5.159055299214529
22 138 -3.367295829986474
22 159 -5.852202479774474
22 161 -5.852202479774474
22 166 -5.852202479774474
22 167 -3.367295829986474
22 195 -5.852202479774474
22 196 -5.852202479774474
22 202 -5.852202479774474
22 222 -5.852202479774474
22 223 -5.852202479774474
22 228 -5.852202479774474
22 236 -5.852202479774474
22 246 -5.852202479774474
22 252 -5.852202479774474
22 260 -5.159055299214529
22 264 -5.852202479774474
22 275 -5.852202479774474
22 300 -4.242764567340374
22 305 -5.159055299214529
22 336 -4.060443010546419
22 343 -5.852202479774474
22 357 -5.852202479774474
22 362 -5.852202479774474
22 368 -5.159055299214529
22 401 -5.852202479774474
22 416 -5.852202479774474
22 442 -4.753590191106364
22 457 -5.852202479774474
22 505 -5.852202479774474
22 514 -5.852202479774474
22 546 -4.753590191106364
22 573 -5.159055299214529
22 596 -5.159055299214529
22 657 -4.242764567340374
22 659 -5.852202479774474
22 674 -5.852202479774474
22 688 -5.852202479774474
22 695 -5.852202479774474
22 717 -4.753590191106364
22 805 -5.852202479774474
22 812 -5.852202479774474
22 840 -5.159055299214529
22 869 -5.852202479774474
22 882 -5.852202479774474
22 939 -5.852202479774474
22 1002 -4.465908118654584
22 1011 -4.753590191106364
22 1024 -3.549617386780429
22 1026 -5.852202479774474
22 1038 -5.852202479774474
22 1210 -5.852202479774474
22 1255 -5.852202479774474
22 1292 -5.852202479774474
22 1294 -5.852202479774474
22 1408 -5.852202479774474
22 1423 -5.852202479774474
22 1428 -5.852202479774474
22 1439 -5.852202479774474
22 1648 -5.852202479774474
22 1739 -5.852202479774474
22 1905 -5.852202479774474
22 1942 -5.852202479774474
22 2024 -5.852202479774474
22 2221 -5.159055299214529
22 2430 -5.852202479774474
22 2450 -5.852202479774474
22 2521 -5.852202479774474
22 2557 -5.852202479774474
22 2568 -5.852202479774474
22 2603 -5.852202479774474
23 24 -5.211305989558407
23 32 -6.309918278226516
23 33 -3.825011628438516
23 37 -2.875931073741370
23 38 -4.923623917106626
23 41 -6.309918278226516
23 42 -6.309918278226516
23 63 -6.309918278226516
23 64 -5.211305989558407
23 88 -2.875931073741370
23 107 -6.309918278226516
23 112 -5.616771097666572
23 128 -6.309918278226516
23 137 -5.616771097666572
23 162 -6.309918278226516
23 176 -4.364008129171204
23 177 -4.700480365792417
23 180 -5.616771097666572
23 194 -3.912023005428146
23 198 -6.309918278226516
23 216 -5.616771097666572
23 224 -4.923623917106626
23 234 -5.616771097666572
23 273 -6.309918278226516
23 284 -6.309918278226516
23 306 -4.700480365792417
23 314 -3.912023005428146
23 318 -6.309918278226516
23 325 -6.309918278226516
23 326 -6.309918278226516
23 353 -6.309918278226516
23 360 -6.309918278226516
23 364 -6.309918278226516
23 365 -4.518158808998462
23 405 -6.309918278226516
23 421 -6.309918278226516
23 449 -6.309918278226516
23 454 -6.309918278226516
23 460 -2.596346211522209
23 464 -4.518158808998462
23 465 -6.309918278226516
23 468 -6.309918278226516
23 474 -6.309918278226516
23 503 -4.364008129171204
23 507 -2.135531008330879
23 513 -6.309918278226516
23 518 -2.019458837078126
23 535 -5.616771097666572
23 537 -6.309918278226516
23 553 -5.211305989558407
23 565 -6.309918278226516
23 587 -5.211305989558407
23 610 -3.476704934170300
23 617 -6.309918278226516
23 635 -5.616771097666572
23 645 -4.007333185232471
23 651 -6.309918278226516
23 692 -5.616771097666572
23 701 -6.309918278226516
23 708 -5.616771097666572
23 714 -4.700480365792417
23 715 -6.309918278226516
23 717 -6.309918278226516
23 738 -6.309918278226516
23 742 -6.309918278226516
23 768 -6.309918278226516
23 770 -6.309918278226516
23 803 -4.923623917106626
23 810 -6.309918278226516
23 825 -5.616771097666572
23 843 -6.309918278226516
23 851 -6.309918278226516
23 854 -5.616771097666572
23 868 -4.923623917106626
23 884 -6.309918278226516
23 890 -5.211305989558407
23 916 -6.309918278226516
23 959 -6.309918278226516
23 973 -6.309918278226516
23 992 -5.616771097666572
23 994 -4.923623917106626
23 1012 -6.309918278226516
23 1031 -6.309918278226516
23 1034 -6.309918278226516
23 1063 -4.923623917106626
23 1081 -5.616771097666572
23 1085 -6.309918278226516
23 1087 -6.309918278226516
23 1112 -6.309918278226516
23 1117 -6.309918278226516
23 1132 -6.309918278226516
23 1151 -6.309918278226516
23 1153 -6.309918278226516
23 1155 -4.700480365792417
23 1206 -6.309918278226516
23 1207 -6.309918278226516
23 1210 -6.309918278226516
23 1214 -4.923623917106626
23 1237 -6.309918278226516
23 1245 -6.309918278226516
23 1247 -4.923623917106626
23 1249 -6.309918278226516
23 1261 -6.309918278226516
23 1276 -6.309918278226516
23 1282 -6.309918278226516
23 1286 -6.309918278226516
23 1297 -5.616771097666572
23 1299 -6.309918278226516
23 1305 -6.309918278226516
23 1327 -6.309918278226516
23 1385 -6.309918278226516
23 1408 -6.309918278226516
23 1409 -6.309918278226516
23 1412 -6.309918278226516
23 1413 -6.309918278226516
23 1414 -6.309918278226516
23 1465 -6.309918278226516
23 1477 -6.309918278226516
23 1489 -5.616771097666572
23 1526 -5.616771097666572
23 1529 -5.616771097666572
23 1566 -6.309918278226516
23 1577 -6.309918278226516
23 1589 -6.309918278226516
23 1639 -6.309918278226516
23 1655 -6.309918278226516
23 1723 -6.309918278226516
23 1748 -6.309918278226516
23 1764 -6.309918278226516
23 1765 -5.616771097666572
23 1879 -6.309918278226516
23 1894 -6.309918278226516
23 1942 -6.309918278226516
23 1964 -5.616771097666572
23 1972 -6.309918278226516
23 1989 -6.309918278226516
23 1990 -5.616771097666572
23 1994 -6.309918278226516
23 1995 -6.309918278226516
23 2012 -6.309918278226516
23 2042 -6.309918278226516
23 2048 -6.309918278226516
23 2055 -6.309918278226516
23 2056 -6.309918278226516
23 2066 -6.309918278226516
23 2070 -6.309918278226516
23 2099 -6.309918278226516
23 2112 -6.309918278226516
23 2115 -6.309918278226516
23 2283 -6.309918278226516
23 2310 -6.309918278226516
23 2356 -5.616771097666572
23 2361 -6.309918278226516
23 2382 -6.309918278226516
23 2405 -6.309918278226516
23 2440 -6.309918278226516
23 2444 -6.309918278226516
23 2473 -6.309918278226516
23 2505 -6.309918278226516
23 2515 -5.616771097666572
23 2516 -5.616771097666572
23 2548 -6.309918278226516
23 2554 -6.309918278226516
24 10 -1.757857917552374
24 11 -3.367295829986474
24 12 -3.367295829986474
24 22 -2.674148649426529
24 25 -3.367295829986474
24 29 -1.575536360758419
24 34 -2.268683541318364
24 35 -3.367295829986474
24 84 -3.367295829986474
24 106 -2.674148649426529
24 113 -3.367295829986474
24 166 -3.367295829986474
24 222 -3.367295829986474
24 353 -3.367295829986474
24 390 -3.367295829986474
24 629 -3.367295829986474
25 8 -4.356708826689592
25 11 -4.356708826689592
25 12 -2.747270914255492
25 23 -1.791759469228055
25 26 -2.564949357461537
25 47 -4.356708826689592
25 49 -0.801360765200178
25 56 -3.663561646129646
25 113 -4.356708826689592
25 138 -3.663561646129646
25 167 -4.356708826689592
25 300 -3.663561646129646
25 532 -4.356708826689592
25 657 -4.356708826689592
25 708 -4.356708826689592
25 982 -4.356708826689592
25 1223 -4.356708826689592
25 1620 -4.356708826689592
25 1930 -4.356708826689592
25 2203 -4.356708826689592
26 27 -4.959341999708705
26 38 -2.320284670093447
26 41 -5.652489180268651
26 62 -3.860729711040595
26 71 -5.652489180268651
26 87 -5.652489180268651
26 88 -4.553876891600541
26 89 -5.652489180268651
26 90 -5.652489180268651
26 93 -5.652489180268651
26 100 -5.652489180268651
26 107 -4.959341999708705
26 112 -5.652489180268651
26 121 -4.959341999708705
26 125 -5.652489180268651
26 127 -5.652489180268651
26 128 -5.652489180268651
26 134 -4.959341999708705
26 137 -5.652489180268651
26 145 -4.959341999708705
26 146 -5.652489180268651
26 163 -5.652489180268651
26 178 -5.652489180268651
26 180 -5.652489180268651
26 191 -5.652489180268651
26 201 -5.652489180268651
26 208 -5.652489180268651
26 214 -4.959341999708705
26 216 -5.652489180268651
26 230 -5.652489180268651
26 238 -5.652489180268651
26 245 -4.959341999708705
26 249 -4.553876891600541
26 257 -4.266194819148760
26 270 -5.652489180268651
26 284 -4.266194819148760
26 318 -4.043051267834550
26 325 -5.652489180268651
26 327 -5.652489180268651
26 328 -5.652489180268651
26 335 -5.652489180268651
26 351 -5.652489180268651
26 372 -4.959341999708705
26 382 -5.652489180268651
26 394 -5.652489180268651
26 425 -5.652489180268651
26 428 -5.652489180268651
26 454 -5.652489180268651
26 470 -4.959341999708705
26 484 -5.652489180268651
26 500 -5.652489180268651
26 503 -4.959341999708705
26 514 -3.706579031213337
26 516 -5.652489180268651
26 528 -4.959341999708705
26 534 -4.266194819148760
26 572 -4.266194819148760
26 573 -5.652489180268651
26 576 -5.652489180268651
26 584 -5.652489180268651
26 614 -5.652489180268651
26 638 -4.959341999708705
26 645 -4.553876891600541
26 662 -5.652489180268651
26 672 -5.652489180268651
26 703 -4.043051267834550
26 710 -5.652489180268651
26 715 -5.652489180268651
26 723 -5.652489180268651
26 728 -5.652489180268651
26 734 -4.959341999708705
26 741 -5.652489180268651
26 743 -5.652489180268651
26 744 -5.652489180268651
26 750 -4.959341999708705
26 779 -5.652489180268651
26 796 -5.652489180268651
26 807 -5.652489180268651
26 825 -4.959341999708705
26 841 -4.959341999708705
26 892 -5.652489180268651
26 894 -5.652489180268651
26 913 -5.652489180268651
26 917 -5.652489180268651
26 948 -5.652489180268651
26 972 -3.860729711040595
26 993 -5.652489180268651
26 994 -4.959341999708705
26 1006 -4.959341999708705
26 1007 -5.652489180268651
26 1010 -5.652489180268651
26 1018 -5.652489180268651
26 1039 -4.266194819148760
26 1068 -5.652489180268651
26 1070 -4.959341999708705
26 1084 -5.652489180268651
26 1094 -5.652489180268651
26 1102 -5.652489180268651
26 1127 -5.652489180268651
26 1135 -5.652489180268651
26 1143 -5.652489180268651
26 1149 -5.652489180268651
26 1152 -5.652489180268651
26 1161 -5.652489180268651
26 1179 -5.652489180268651
26 1185 -5.652489180268651
26 1198 -5.652489180268651
26 1213 -4.959341999708705
26 1216 -4.959341999708705
26 1232 -5.652489180268651
26 1272 -5.652489180268651
26 1283 -5.652489180268651
26 1302 -5.652489180268651
26 1320 -5.652489180268651
26 1325 -5.652489180268651
26 1335 -5.652489180268651
26 1339 -5.652489180268651
26 1348 -5.652489180268651
26 1359 -5.652489180268651
26 1375 -4.959341999708705
26 1398 -4.553876891600541
26 1409 -5.652489180268651
26 1411 -5.652489180268651
26 1481 -4.959341999708705
26 1488 -5.652489180268651
26 1492 -5.652489180268651
26 1513 -5.652489180268651
26 1528 -4.553876891600541
26 1530 -5.652489180268651
26 1552 -5.652489180268651
26 1557 -5.652489180268651
26 1574 -5.652489180268651
26 1609 -5.652489180268651
26 1628 -5.652489180268651
26 1632 -5.652489180268651
26 1634 -5.652489180268651
26 1646 -5.652489180268651
26 1652 -5.652489180268651
26 1660 -5.652489180268651
26 1663 -5.652489180268651
26 1668 -5.652489180268651
26 1679 -4.553876891600541
26 1700 -5.652489180268651
26 1708 -4.959341999708705
26 1725 -5.652489180268651
26 1742 -5.652489180268651
26 1761 -5.652489180268651
26 1783 -5.652489180268651
26 1805 -5.652489180268651
26 1823 -5.652489180268651
26 1848 -5.652489180268651
26 1854 -5.652489180268651
26 1912 -5.652489180268651
26 1914 -5.652489180268651
26 1932 -5.652489180268651
26 1934 -5.652489180268651
26 1965 -4.959341999708705
26 1966 -5.652489180268651
26 1974 -5.652489180268651
26 2053 -5.652489180268651
26 2063 -5.652489180268651
26 2084 -5.652489180268651
26 2086 -5.652489180268651
26 2100 -5.652489180268651
26 2167 -5.652489180268651
26 2170 -5.652489180268651
26 2189 -5.652489180268651
26 2213 -5.652489180268651
26 2237 -5.652489180268651
26 2257 -4.959341999708705
26 2278 -5.652489180268651
26 2297 -5.652489180268651
26 2310 -5.652489180268651
26 2367 -5.652489180268651
26 2386 -5.652489180268651
26 2408 -5.652489180268651
26 2413 -5.652489180268651
26 2483 -5.652489180268651
26 2508 -5.652489180268651
26 2544 -5.652489180268651
26 2562 -5.652489180268651
27 28 -1.098612288668110
27 29 -1.098612288668110
27 34 -1.098612288668110
28 29 0.000000000000000
29 4 -5.857933154483459
29 7 -3.986130977581868
29 8 -4.941642422609305
29 11 -4.605170185988091
29 12 -2.562096288479130
29 13 -6.551080335043404
29 15 -5.452468046375295
29 18 -2.194371508353813
29 22 -4.471638793363569
29 23 -3.373026504695459
29 26 -5.857933154483459
29 31 -5.164785973923514
29 34 -3.660708577147240
29 35 -4.153185062245034
29 49 -2.744417845273085
29 51 -6.551080335043404
29 52 -5.452468046375295
29 56 -3.085344432243678
29 68 -5.164785973923514
29 76 -4.353855757707185
29 78 -2.508029067208855
29 79 -4.759320865815350
29 84 -3.606641355876964
29 91 -5.857933154483459
29 104 -6.551080335043404
29 110 -4.941642422609305
29 113 -4.471638793363569
29 114 -5.857933154483459
29 117 -6.551080335043404
29 130 -6.551080335043404
29 138 -5.164785973923514
29 143 -3.986130977581868
29 147 -4.353855757707185
29 150 -6.551080335043404
29 152 -6.551080335043404
29 161 -5.857933154483459
29 166 -4.941642422609305
29 167 -4.153185062245034
29 169 -3.218875824868201
29 173 -5.857933154483459
29 181 -5.857933154483459
29 195 -3.986130977581868
29 196 -5.452468046375295
29 198 -5.452468046375295
29 205 -6.551080335043404
29 215 -6.551080335043404
29 223 -6.551080335043404
29 239 -5.164785973923514
29 243 -6.551080335043404
29 262 -5.857933154483459
29 266 -6.551080335043404
29 267 -6.551080335043404
29 281 -5.857933154483459
29 286 -4.471638793363569
29 288 -6.551080335043404
29 291 -5.857933154483459
29 294 -5.857933154483459
29 300 -5.857933154483459
29 303 -5.452468046375295
29 311 -5.857933154483459
29 318 -6.551080335043404
29 324 -6.551080335043404
29 334 -6.551080335043404
29 335 -5.857933154483459
29 336 -6.551080335043404
29 338 -5.452468046375295
29 344 -6.551080335043404
29 353 -5.857933154483459
29 363 -6.551080335043404
29 370 -5.857933154483459
29 371 -6.551080335043404
29 379 -6.551080335043404
29 381 -6.551080335043404
29 383 -6.551080335043404
29 390 -4.153185062245034
29 409 -6.551080335043404
29 418 -6.551080335043404
29 420 -6.551080335043404
29 434 -5.452468046375295
29 446 -5.164785973923514
29 507 -6.551080335043404
29 528 -6.551080335043404
29 540 -6.551080335043404
29 559 -5.452468046375295
29 571 -5.857933154483459
29 581 -3.506557897319982
29 633 -6.551080335043404
29 659 -5.857933154483459
29 687 -6.551080335043404
29 714 -6.551080335043404
29 718 -6.551080335043404
29 737 -6.551080335043404
29 745 -6.551080335043404
29 765 -5.857933154483459
29 817 -4.941642422609305
29 819 -6.551080335043404
29 822 -5.452468046375295
29 823 -5.452468046375295
29 828 -5.164785973923514
29 866 -6.551080335043404
29 867 -6.551080335043404
29 879 -3.555348061489414
29 904 -6.551080335043404
29 935 -6.551080335043404
29 982 -6.551080335043404
29 1003 -5.452468046375295
29 1019 -6.551080335043404
29 1037 -6.551080335043404
29 1050 -5.452468046375295
29 1119 -6.551080335043404
29 1180 -6.551080335043404
29 1226 -6.551080335043404
29 1267 -6.551080335043404
29 1290 -6.551080335043404
29 1366 -6.551080335043404
29 1401 -6.551080335043404
29 1421 -5.857933154483459
29 1458 -6.551080335043404
29 1649 -6.551080335043404
29 2050 -6.551080335043404
29 2182 -6.551080335043404
29 2294 -6.551080335043404
30 22 -2.944438979166441
30 23 -2.944438979166441
30 31 -1.558144618046550
30 49 -2.944438979166441
30 94 -2.944438979166441
30 103 -2.944438979166441
30 110 -1.152679509938386
30 147 -2.944438979166441
30 744 -2.944438979166441
30 1542 -2.944438979166441
30 2314 -2.944438979166441
31 4 -5.023880520846276
31 8 -4.330733340286331
31 10 -3.637586159726386
31 12 -5.023880520846276
31 18 -5.023880520846276
31 23 -1.845826690498331
31 26 -3.925268232178167
31 29 -3.637586159726386
31 49 -0.980829253011726
31 54 -5.023880520846276
31 56 -3.232121051618221
31 68 -5.023880520846276
31 72 -3.925268232178167
31 96 -5.023880520846276
31 114 -5.023880520846276
31 117 -5.023880520846276
31 138 -3.414442608412176
31 143 -5.023880520846276
31 167 -5.023880520846276
31 217 -5.023880520846276
31 223 -5.023880520846276
31 226 -4.330733340286331
31 246 -5.023880520846276
31 300 -4.330733340286331
31 305 -5.023880520846276
31 334 -5.023880520846276
31 336 -5.023880520846276
31 425 -5.023880520846276
31 477 -5.023880520846276
31 532 -4.330733340286331
31 547 -5.023880520846276
31 589 -5.023880520846276
31 642 -5.023880520846276
31 683 -5.023880520846276
31 879 -5.023880520846276
31 910 -5.023880520846276
31 916 -5.023880520846276
31 962 -5.023880520846276
31 1250 -5.023880520846276
31 1432 -5.023880520846276
31 1447 -3.925268232178167
31 1479 -5.023880520846276
31 1665 -5.023880520846276
31 1693 -5.023880520846276
31 1808 -5.023880520846276
31 1811 -5.023880520846276
31 2479 -5.023880520846276
31 2566 -5.023880520846276
32 33 0.000000000000000
33 4 -4.406719247264253
33 10 -3.020424886144363
33 12 -4.406719247264253
33 15 -3.020424886144363
33 22 -2.614959778036198
33 25 -2.008823974465883
33 26 -3.713572066704308
33 29 -3.308106958596143
33 34 -2.327277705584417
33 49 -3.308106958596143
33 51 -3.713572066704308
33 54 -1.921812597476253
33 57 -4.406719247264253
33 70 -3.713572066704308
33 104 -3.713572066704308
33 141 -3.713572066704308
33 147 -3.308106958596143
33 159 -4.406719247264253
33 169 -4.406719247264253
33 173 -4.406719247264253
33 200 -4.406719247264253
33 205 -3.713572066704308
33 225 -4.406719247264253
33 243 -3.713572066704308
33 252 -4.406719247264253
33 286 -4.406719247264253
33 353 -4.406719247264253
33 515 -4.406719247264253
33 718 -4.406719247264253
33 2586 -4.406719247264253
34 4 -5.771441123130016
34 7 -5.365976015021851
34 9 -6.464588303689961
34 10 -3.825530974074703
34 11 -6.464588303689961
34 12 -4.267363726353742
34 15 -5.771441123130016
34 18 -3.063390922027806
34 19 -5.365976015021851
34 22 -5.078293942570070
34 23 -3.756538102587751
34 25 -5.771441123130016
34 26 -4.855150391255861
34 30 -6.464588303689961
34 31 -5.771441123130016
34 35 -4.672828834461907
34 36 -6.464588303689961
34 39 -5.365976015021851
34 40 -6.464588303689961
34 45 -6.464588303689961
34 49 -2.881069365233851
34 51 -4.672828834461907
34 52 -6.464588303689961
34 54 -5.078293942570070
34 56 -3.825530974074703
34 57 -5.365976015021851
34 64 -6.464588303689961
34 68 -4.855150391255861
34 70 -6.464588303689961
34 76 -4.855150391255861
34 77 -4.385146762010125
34 91 -6.464588303689961
34 96 -6.464588303689961
34 103 -6.464588303689961
34 109 -6.464588303689961
34 110 -4.855150391255861
34 111 -6.464588303689961
34 113 -4.855150391255861
34 114 -4.385146762010125
34 120 -6.464588303689961
34 127 -6.464588303689961
34 130 -6.464588303689961
34 131 -5.771441123130016
34 138 -5.771441123130016
34 143 -3.691999581450180
34 144 -6.464588303689961
34 145 -5.771441123130016
34 147 -5.771441123130016
34 152 -6.464588303689961
34 156 -5.365976015021851
34 157 -6.464588303689961
34 158 -6.464588303689961
34 165 -6.464588303689961
34 166 -6.464588303689961
34 172 -6.464588303689961
34 174 -6.464588303689961
34 179 -5.771441123130016
34 183 -5.771441123130016
34 186 -6.464588303689961
34 190 -6.464588303689961
34 195 -5.078293942570070
34 196 -4.518678154634648
34 198 -5.078293942570070
34 203 -6.464588303689961
34 204 -5.771441123130016
34 205 -6.464588303689961
34 214 -6.464588303689961
34 220 -5.771441123130016
34 233 -6.464588303689961
34 239 -5.771441123130016
34 244 -6.464588303689961
34 251 -6.464588303689961
34 254 -6.464588303689961
34 258 -6.464588303689961
34 262 -5.365976015021851
34 267 -5.771441123130016
34 272 -6.464588303689961
34 274 -6.464588303689961
34 279 -6.464588303689961
34 281 -6.464588303689961
34 286 -6.464588303689961
34 288 -6.464588303689961
34 300 -6.464588303689961
34 303 -5.771441123130016
34 304 -6.464588303689961
34 305 -6.464588303689961
34 314 -6.464588303689961
34 320 -6.464588303689961
34 321 -6.464588303689961
34 322 -6.464588303689961
34 324 -6.464588303689961
34 329 -6.464588303689961
34 330 -5.771441123130016
34 332 -6.464588303689961
34 336 -5.078293942570070
34 366 -5.771441123130016
34 370 -4.855150391255861
34 374 -6.464588303689961
34 377 -6.464588303689961
34 385 -6.464588303689961
34 388 -6.464588303689961
34 390 -4.855150391255861
34 392 -5.078293942570070
34 399 -6.464588303689961
34 404 -5.771441123130016
34 409 -5.771441123130016
34 415 -6.464588303689961
34 420 -6.464588303689961
34 430 -6.464588303689961
34 434 -6.464588303689961
34 438 -6.464588303689961
34 446 -6.464588303689961
34 450 -6.464588303689961
34 460 -5.078293942570070
34 471 -6.464588303689961
34 477 -6.464588303689961
34 480 -6.464588303689961
34 482 -6.464588303689961
34 483 -6.464588303689961
34 485 -6.464588303689961
34 486 -6.464588303689961
34 498 -6.464588303689961
34 508 -5.365976015021851
34 514 -6.464588303689961
34 518 -4.066693030891591
34 521 -6.464588303689961
34 524 -6.464588303689961
34 530 -6.464588303689961
34 538 -6.464588303689961
34 540 -6.464588303689961
34 547 -5.365976015021851
34 550 -5.771441123130016
34 551 -6.464588303689961
34 552 -6.464588303689961
34 554 -6.464588303689961
34 559 -5.771441123130016
34 579 -6.464588303689961
34 581 -4.855150391255861
34 582 -6.464588303689961
34 595 -6.464588303689961
34 597 -5.365976015021851
34 600 -6.464588303689961
34 606 -6.464588303689961
34 613 -5.365976015021851
34 617 -6.464588303689961
34 618 -6.464588303689961
34 621 -6.464588303689961
34 623 -6.464588303689961
34 629 -5.771441123130016
34 641 -6.464588303689961
34 650 -5.771441123130016
34 657 -6.464588303689961
34 677 -6.464588303689961
34 685 -6.464588303689961
34 696 -5.771441123130016
34 712 -5.771441123130016
34 723 -6.464588303689961
34 729 -5.771441123130016
34 731 -6.464588303689961
34 735 -5.771441123130016
34 744 -6.464588303689961
34 746 -6.464588303689961
34 757 -5.771441123130016
34 758 -6.464588303689961
34 765 -5.771441123130016
34 767 -6.464588303689961
34 774 -6.464588303689961
34 799 -5.771441123130016
34 801 -6.464588303689961
34 803 -5.771441123130016
34 812 -6.464588303689961
34 815 -6.464588303689961
34 817 -5.365976015021851
34 818 -5.365976015021851
34 819 -6.464588303689961
34 822 -6.464588303689961
34 825 -6.464588303689961
34 828 -6.464588303689961
34 831 -6.464588303689961
34 842 -6.464588303689961
34 843 -6.464588303689961
34 859 -6.464588303689961
34 863 -6.464588303689961
34 866 -5.771441123130016
34 878 -6.464588303689961
34 879 -4.672828834461907
34 881 -6.464588303689961
34 904 -6.464588303689961
34 914 -6.464588303689961
34 935 -6.464588303689961
34 953 -6.464588303689961
34 970 -6.464588303689961
34 975 -6.464588303689961
34 982 -6.464588303689961
34 991 -5.078293942570070
34 998 -6.464588303689961
34 1002 -6.464588303689961
34 1003 -5.365976015021851
34 1022 -5.771441123130016
34 1036 -6.464588303689961
34 1040 -6.464588303689961
34 1049 -6.464588303689961
34 1052 -4.855150391255861
34 1053 -5.771441123130016
34 1069 -6.464588303689961
34 1074 -6.464588303689961
34 1084 -6.464588303689961
34 1085 -6.464588303689961
34 1103 -6.464588303689961
34 1107 -6.464588303689961
34 1108 -5.771441123130016
34 1111 -6.464588303689961
34 1116 -6.464588303689961
34 1129 -6.464588303689961
34 1156 -6.464588303689961
34 1157 -6.464588303689961
34 1164 -5.771441123130016
34 1168 -6.464588303689961
34 1174 -6.464588303689961
34 1190 -6.464588303689961
34 1191 -6.464588303689961
34 1201 -6.464588303689961
34 1215 -6.464588303689961
34 1217 -6.464588303689961
34 1226 -6.464588303689961
34 1235 -6.464588303689961
34 1244 -6.464588303689961
34 1274 -6.464588303689961
34 1299 -6.464588303689961
34 1301 -6.464588303689961
34 1305 -6.464588303689961
34 1308 -6.464588303689961
34 1312 -6.464588303689961
34 1363 -6.464588303689961
34 1365 -5.771441123130016
34 1369 -6.464588303689961
34 1380 -6.464588303689961
34 1381 -6.464588303689961
34 1393 -6.464588303689961
34 1399 -6.464588303689961
34 1416 -6.464588303689961
